id,timestamp,service,severity,error_code,message,cause,resolution,occurrence_count,tags
447,2025-11-07T01:23:36.495438,payment,INFO,ERR_8682,Out of memory error,timeout,restart service,390,"retry,timeout"
448,2025-11-10T05:42:36.495438,redis,INFO,ERR_2872,Unhandled exception in worker,invalid credentials,contact infra,442,"timeout,retry"
449,2025-11-30T22:03:36.495438,nginx,WARNING,ERR_6068,Timeout calling downstream service,insufficient resources,restart service,442,"network,retry"
450,2025-11-30T14:55:36.495438,inventory,INFO,ERR_4736,Null pointer dereference,schema mismatch,fix code,305,"config,timeout"
451,2025-11-13T07:09:36.495438,nginx,ERROR,ERR_7261,Database connection refused,invalid credentials,restart service,150,"retry,network"
452,2025-11-07T23:55:36.495438,redis,ERROR,ERR_1420,Out of memory error,insufficient resources,increase resources,174,"network,db"
453,2025-11-29T12:56:36.495438,auth-service,CRITICAL,ERR_6818,Timeout calling downstream service,timeout,increase resources,199,"config,timeout"
454,2025-11-30T00:19:36.495438,worker,INFO,ERR_1414,Service returned 500,bad deployment,apply patch,339,"timeout,network"
455,2025-11-21T04:12:36.495438,nginx,CRITICAL,ERR_3033,Timeout calling downstream service,insufficient resources,restart service,161,"network,retry"
456,2025-11-13T20:16:36.495438,worker,ERROR,ERR_2895,Timeout calling downstream service,network issue,fix code,173,"config,retry"
457,2025-11-11T19:00:36.495438,user,INFO,ERR_2161,Database connection refused,network issue,contact infra,195,"network,retry"
458,2025-11-24T10:02:36.495438,scheduler,CRITICAL,ERR_5607,Null pointer dereference,invalid credentials,increase resources,310,"db,network"
459,2025-11-15T01:11:36.495438,search,INFO,ERR_7618,Null pointer dereference,insufficient resources,increase resources,399,"retry,db"
460,2025-11-25T16:23:36.495438,redis,INFO,ERR_5241,Out of memory error,network issue,restart service,335,"network,config"
461,2025-11-27T20:15:36.495438,api-gateway,INFO,ERR_4111,Out of memory error,timeout,contact infra,193,"retry,network"
462,2025-11-10T02:09:36.495438,search,CRITICAL,ERR_6305,Permission denied accessing resource,bad deployment,restart service,237,"db,network"
463,2025-11-20T02:08:36.495438,redis,CRITICAL,ERR_1262,Unhandled exception in worker,network issue,rollback,78,"db,config"
464,2025-11-24T05:20:36.495438,payment,ERROR,ERR_1224,Service returned 500,schema mismatch,apply patch,317,"timeout,config"
465,2025-11-22T13:05:36.495438,worker,WARNING,ERR_4824,Permission denied accessing resource,insufficient resources,restart service,194,"timeout,db"
466,2025-11-27T13:58:36.495438,postgres,WARNING,ERR_6637,Timeout calling downstream service,network issue,increase resources,409,"timeout,network"
467,2025-11-29T10:22:36.495438,postgres,INFO,ERR_1050,Unhandled exception in worker,bad deployment,apply patch,240,"db,timeout"
468,2025-11-22T19:23:36.495438,scheduler,ERROR,ERR_3481,Database connection refused,timeout,apply patch,50,"db,retry"
469,2025-11-21T17:30:36.495438,mongo,INFO,ERR_6502,Permission denied accessing resource,network issue,increase resources,497,"config,db"
470,2025-11-29T11:50:36.495438,user,ERROR,ERR_5714,Database connection refused,network issue,apply patch,1,"timeout,db"
471,2025-11-28T18:14:36.495438,payment,WARNING,ERR_1176,Timeout calling downstream service,insufficient resources,increase resources,402,"retry,network"
472,2025-11-06T05:41:36.495438,order,ERROR,ERR_2465,Database connection refused,network issue,fix code,305,"network,config"
473,2025-11-21T13:11:36.495438,redis,CRITICAL,ERR_1057,Null pointer dereference,invalid credentials,rollback,470,"network,retry"
474,2025-11-16T00:11:36.495438,redis,WARNING,ERR_2530,Out of memory error,bad deployment,fix code,383,"timeout,db"
475,2025-11-28T05:24:36.495438,payment,INFO,ERR_2097,Null pointer dereference,insufficient resources,restart service,303,"timeout,db"
476,2025-11-07T13:03:36.495438,redis,CRITICAL,ERR_9035,Null pointer dereference,bad deployment,contact infra,453,"timeout,retry"
477,2025-11-26T12:47:36.495438,redis,INFO,ERR_6883,Permission denied accessing resource,network issue,increase resources,217,"timeout,retry"
478,2025-11-11T03:42:36.495438,api-gateway,WARNING,ERR_1482,Timeout calling downstream service,invalid credentials,increase resources,198,"db,config"
479,2025-11-27T07:11:36.495438,mongo,INFO,ERR_3345,Service returned 500,insufficient resources,rollback,354,"db,network"
480,2025-11-28T04:56:36.495438,api-gateway,CRITICAL,ERR_1281,Timeout calling downstream service,timeout,contact infra,66,"retry,timeout"
481,2025-11-07T16:11:36.495438,inventory,CRITICAL,ERR_6646,Service returned 500,timeout,fix code,328,"retry,timeout"
482,2025-11-30T11:26:36.496356,auth-service,ERROR,ERR_8100,Null pointer dereference,schema mismatch,fix code,30,"timeout,config"
483,2025-11-16T15:40:36.496356,postgres,ERROR,ERR_9278,Permission denied accessing resource,timeout,increase resources,83,"db,network"
484,2025-11-19T16:58:36.496356,scheduler,CRITICAL,ERR_5073,Timeout calling downstream service,network issue,fix code,200,"timeout,config"
485,2025-11-13T19:07:36.496356,redis,INFO,ERR_4028,Timeout calling downstream service,insufficient resources,contact infra,30,"retry,timeout"
486,2025-11-07T03:36:36.496356,scheduler,INFO,ERR_3378,Permission denied accessing resource,timeout,contact infra,251,"timeout,db"
487,2025-11-09T07:46:36.496356,inventory,INFO,ERR_6581,Service returned 500,network issue,fix code,500,"timeout,network"
488,2025-11-08T07:51:36.496356,auth-service,ERROR,ERR_7330,Permission denied accessing resource,invalid credentials,restart service,277,"retry,db"
489,2025-11-24T02:53:36.496356,api-gateway,WARNING,ERR_6750,Unhandled exception in worker,bad deployment,contact infra,363,"network,db"
490,2025-11-06T09:21:36.496356,worker,CRITICAL,ERR_6095,Database connection refused,timeout,apply patch,4,"config,timeout"
491,2025-11-15T10:41:36.496356,worker,INFO,ERR_9106,Permission denied accessing resource,timeout,increase resources,16,"db,network"
492,2025-11-12T14:09:36.496356,worker,WARNING,ERR_2941,Database connection refused,insufficient resources,apply patch,70,"timeout,config"
493,2025-11-29T22:28:36.496356,redis,INFO,ERR_6248,Null pointer dereference,bad deployment,restart service,154,"retry,db"
494,2025-11-25T08:48:36.496356,user,INFO,ERR_5907,Database connection refused,bad deployment,rollback,89,"config,network"
495,2025-11-14T23:10:36.496356,auth-service,ERROR,ERR_1557,Service returned 500,bad deployment,contact infra,68,"network,config"
496,2025-11-19T03:24:36.496356,search,CRITICAL,ERR_9092,Out of memory error,network issue,fix code,128,"retry,config"
497,2025-11-19T05:23:36.496356,payment,WARNING,ERR_2804,Database connection refused,invalid credentials,fix code,82,"retry,db"
498,2025-11-06T15:00:36.496356,payment,CRITICAL,ERR_9968,Service returned 500,timeout,contact infra,317,"config,retry"
499,2025-11-28T02:36:36.496356,auth-service,CRITICAL,ERR_5238,Unhandled exception in worker,invalid credentials,contact infra,395,"db,config"
500,2025-11-12T17:11:36.496356,mongo,INFO,ERR_2643,Out of memory error,insufficient resources,contact infra,160,"timeout,retry"
